,city,v_w,t2m,blh,sp,tcc,tp,inversion_0/1,PM10,PM25,NO2,CO,month,year,day,hour,day_of_week
3085,PZ,3.9121853189934717,272.76855,263.93652,102078.69,0.98999023,0.0,1,40.8435,31.0907,59.0095,0.4766,February,2023,9,18:00:00,Thursday
3086,PZ,4.3895645179645095,271.70142,401.90015,101996.69,0.4539795,0.0,1,30.535,26.2283,16.6246,0.32343,February,2023,10,00:00:00,Friday
3087,PZ,4.71770504974886,272.30176,432.1897,102082.31,0.9989929,0.0,1,27.5987,24.3803,19.1329,0.30922,February,2023,10,06:00:00,Friday
3088,PZ,5.0183329209976515,275.8479,625.6428,102199.75,0.88797,9.536743e-07,1,33.7989,28.6282,17.0471,0.32613,February,2023,10,12:00:00,Friday
3089,PZ,4.507311130789926,275.81567,487.68115,102212.625,1.0,9.536743e-07,1,33.1021,28.9289,23.8482,0.35334,February,2023,10,18:00:00,Friday
3090,PZ,5.953479605497661,275.11914,755.5259,101816.0,0.9968872,0.0,1,33.8501,31.8006,14.0446,0.32279,February,2023,11,00:00:00,Saturday
3091,PZ,6.854014782709639,275.4956,674.4282,101333.44,1.0,9.536743e-07,1,30.4021,29.1209,14.253,0.30608,February,2023,11,06:00:00,Saturday
3092,PZ,8.37527511417407,278.05078,1047.781,101193.875,1.0,9.059906e-06,1,33.28,31.4247,13.347,0.34602,February,2023,11,12:00:00,Saturday
3093,PZ,4.904952475939242,279.31226,731.1609,101527.375,1.0,1.1444092e-05,1,19.3654,18.4458,15.5199,0.33359,February,2023,11,18:00:00,Saturday
3094,PZ,2.563673756657873,277.96362,285.5354,102050.81,1.0,2.3841858e-06,1,15.6077,13.4678,8.85021,0.32511,February,2023,12,00:00:00,Sunday
3095,PZ,1.141472036076807,274.45508,34.53932,102419.375,0.9979553,9.536743e-07,1,10.7108,8.10093,7.53837,0.26127,February,2023,12,06:00:00,Sunday
3096,PZ,3.125614177627515,277.7771,335.52637,102572.06,1.0,4.7683716e-07,1,21.2036,18.0407,12.8474,0.33575,February,2023,12,12:00:00,Sunday
3097,PZ,3.608277051974841,278.02832,404.3203,102566.06,1.0,2.861023e-06,1,9.18497,7.81805,11.0971,0.30965,February,2023,12,18:00:00,Sunday
3098,PZ,3.8725680020626636,277.81714,331.8977,102513.81,0.92440796,3.8146973e-06,1,16.7842,15.4014,11.7398,0.36152,February,2023,13,00:00:00,Monday
3099,PZ,3.465300389788259,278.4541,444.36328,102447.31,0.80810547,3.0517578e-05,1,8.34969,7.75122,13.9176,0.30707,February,2023,13,06:00:00,Monday
3100,PZ,6.0081865545293525,279.64038,1168.3162,102464.69,0.82263184,2.193451e-05,1,9.84056,7.50684,17.8403,0.29468,February,2023,13,12:00:00,Monday
3101,PZ,4.387825307341668,278.17017,792.8323,102389.25,0.50683594,0.0,1,13.4,9.2,18.7,0.298,February,2023,13,18:00:00,Monday
3102,PZ,3.816246857812445,275.60132,300.11597,102498.625,0.4328308,9.536743e-07,1,13.2835,11.4965,9.96381,0.28508,February,2023,14,00:00:00,Tuesday
3103,PZ,3.0297944417209046,275.66553,214.03421,102519.25,0.09371948,0.0,1,11.2362,9.77891,10.8245,0.27861,February,2023,14,06:00:00,Tuesday
3104,PZ,2.9697302877884684,278.99146,590.4309,102550.69,0.5748596,0.0,1,6.25319,3.86973,5.67052,0.24238,February,2023,14,12:00:00,Tuesday
3105,PZ,2.1634003815076692,275.23657,32.62027,102448.31,0.28179932,0.0,1,19.5409,13.3126,28.0645,0.28866,February,2023,14,18:00:00,Tuesday
3106,PZ,1.558683831343897,271.9038,23.20546,102311.625,0.4690857,0.0,1,91.2517,84.5703,46.2735,0.78969,February,2023,15,00:00:00,Wednesday
3107,PZ,2.1881103405927225,271.86523,80.92868,102111.0,0.26000977,4.7683716e-07,0,59.6866,56.0979,30.355,0.37144,February,2023,15,06:00:00,Wednesday
3108,PZ,2.9982772865186584,277.97852,399.6245,101806.94,0.28271484,0.0,0,35.9455,33.0228,10.6383,0.30477,February,2023,15,12:00:00,Wednesday
3109,PZ,2.4136103261501454,274.6377,78.46947,101592.5,0.94140625,0.0,0,52.6446,46.848,37.6591,0.3996,February,2023,15,18:00:00,Wednesday
3110,PZ,2.6043996142607377,272.54053,88.01314,101338.625,0.0,0.0,0,77.3584,73.811,38.002,0.57292,February,2023,16,00:00:00,Thursday
3111,PZ,3.520213373092252,271.46362,177.30782,101225.0,0.9779053,0.0,0,42.682,40.7313,26.7508,0.34089,February,2023,16,06:00:00,Thursday
3112,PZ,4.192670946764796,279.64307,425.1045,101132.44,0.43008423,0.0,0,36.7769,31.3087,20.9371,0.38759,February,2023,16,12:00:00,Thursday
3113,PZ,3.581395649628764,277.5525,229.47093,101045.5,0.9520569,0.0,0,51.9905,43.5071,41.9912,0.50582,February,2023,16,18:00:00,Thursday
3114,PZ,3.8997981788404243,277.2959,287.042,100895.44,0.967041,2.002716e-05,1,44.8242,40.7167,28.5618,0.49219,February,2023,17,00:00:00,Friday
3115,PZ,3.99254135398002,278.39478,380.88452,100570.81,1.0,0.00020599365,1,26.0691,23.3935,16.8189,0.34185,February,2023,17,06:00:00,Friday
3116,PZ,6.593601084612386,280.98096,751.2256,100125.31,1.0,0.00044059753,1,17.02,16.099,13.5578,0.33794,February,2023,17,12:00:00,Friday
3117,PZ,9.38545961351618,283.80493,1531.0457,99630.94,1.0,6.2942505e-05,1,12.1352,11.1773,13.5986,0.35223,February,2023,17,18:00:00,Friday
3118,PZ,10.411089040767148,279.87622,1585.0376,99888.5,0.21472168,0.0,1,5.24272,2.99638,3.80704,0.26114,February,2023,18,00:00:00,Saturday
3119,PZ,8.650008570047687,278.38965,1467.0508,100101.94,0.5069885,0.0,1,7.86604,5.08625,4.53461,0.24343,February,2023,18,06:00:00,Saturday
3120,PZ,6.4959661942587195,279.89478,950.15405,99955.375,1.0,8.773804e-05,1,6.1737,3.44344,5.96438,0.25244,February,2023,18,12:00:00,Saturday
3121,PZ,2.917993280093402,276.22656,372.48657,99908.0,1.0,0.00051403046,1,2.50563,2.09131,18.062,0.30026,February,2023,18,18:00:00,Saturday
3122,PZ,4.192507977646549,275.64868,610.3718,100217.81,1.0,3.33786e-06,1,6.51683,6.32847,8.99287,0.28485,February,2023,19,00:00:00,Sunday
3123,PZ,4.026698367912011,275.43213,650.34546,100105.125,1.0,0.00012493134,1,11.1755,8.66139,8.86067,0.24913,February,2023,19,06:00:00,Sunday
3124,PZ,6.81241994854435,278.39478,1318.6213,100481.69,0.931427,1.4305115e-06,1,6.95144,5.10617,5.84051,0.25488,February,2023,19,12:00:00,Sunday
3125,PZ,4.98603121321484,275.1411,902.833,100864.25,0.057861328,0.0,1,4.72989,3.17629,10.4203,0.25023,February,2023,19,18:00:00,Sunday
3126,PZ,4.72018136490546,273.85596,413.6106,100976.56,0.795166,0.0,1,6.28182,4.72859,7.87588,0.25921,February,2023,20,00:00:00,Monday
3127,PZ,5.906980095462997,275.26978,670.4492,100558.0,1.0,0.00013017654,1,6.60483,5.05543,11.4549,0.2822,February,2023,20,06:00:00,Monday
3128,PZ,8.642361763724189,280.7312,1240.7205,99820.69,0.9941406,9.536743e-07,1,9.88597,8.10035,11.2194,0.28663,February,2023,20,12:00:00,Monday
3129,PZ,9.588081781263364,281.87598,1347.4385,99691.81,1.0,0.00012779236,1,6.12709,4.45302,10.6552,0.29385,February,2023,20,18:00:00,Monday
3130,PZ,9.137169918851953,281.81372,1452.4626,99651.94,1.0,3.9100647e-05,1,2.9182,2.352,5.84864,0.2925,February,2023,21,00:00:00,Tuesday
3131,PZ,8.500165363376677,280.8296,1445.727,99701.44,0.92575073,0.0002245903,1,1.15118,0.63743,4.3714,0.2796,February,2023,21,06:00:00,Tuesday
3132,PZ,8.635247118504594,281.09937,1371.6335,100083.125,0.6946106,7.104874e-05,1,10.9889,6.4709,10.1491,0.26759,February,2023,21,12:00:00,Tuesday
3133,PZ,4.8412392443235035,279.71875,1086.1782,100359.625,0.85061646,0.0,1,11.23,6.85955,15.4053,0.29005,February,2023,21,18:00:00,Tuesday
3134,PZ,2.6871582758650967,277.177,279.87207,100582.625,0.87854004,2.3841858e-06,1,16.8065,10.9187,11.4843,0.31551,February,2023,22,00:00:00,Wednesday
3135,PZ,1.8156005903744055,274.32593,110.215164,100722.75,0.6265564,2.3841858e-06,1,17.8687,12.2479,26.4246,0.47443,February,2023,22,06:00:00,Wednesday
3136,PZ,1.9114781274197676,278.49243,700.53394,100787.25,0.8812866,0.0,1,17.2716,14.8041,7.93962,0.34123,February,2023,22,12:00:00,Wednesday
3137,PZ,4.159503431580981,275.104,413.53223,100864.69,0.47683716,0.0,1,19.6868,14.8942,20.5735,0.44817,February,2023,22,18:00:00,Wednesday
3138,PZ,4.649746442219511,272.8413,382.2085,100782.125,0.99172974,0.0,1,17.3262,16.2847,7.77492,0.3683,February,2023,23,00:00:00,Thursday
3139,PZ,4.412834387127877,271.79736,300.21973,100573.625,0.9737549,0.0,0,17.2447,15.814,8.64954,0.36442,February,2023,23,06:00:00,Thursday
3140,PZ,3.616270153349123,279.12915,373.70947,100320.75,0.980011,0.0,1,28.2786,24.4985,13.1316,0.43213,February,2023,23,12:00:00,Thursday
3141,PZ,2.7713724587354203,278.65356,129.85263,100041.44,0.99108887,3.9100647e-05,1,40.6284,31.4676,47.2786,0.65386,February,2023,23,18:00:00,Thursday
3142,PZ,2.775706145809475,279.5603,283.98218,99775.0,1.0,0.00013923645,1,51.3914,49.106,31.3204,0.72366,February,2023,24,00:00:00,Friday
3143,PZ,3.9078976680634003,278.82886,809.8606,99462.31,1.0,0.00018692017,1,16.0675,15.1532,13.3204,0.40339,February,2023,24,06:00:00,Friday
3144,PZ,6.202120779274558,276.95972,1182.8884,99128.31,0.9979553,0.0,1,11.9155,6.5659,8.05121,0.3038,February,2023,24,12:00:00,Friday
3145,PZ,4.281812255575997,276.30933,823.5066,98659.125,0.5934143,4.6253204e-05,1,12.7962,8.93892,13.56,0.32884,February,2023,24,18:00:00,Friday
3146,PZ,4.719277730418239,275.47778,649.5625,98269.75,1.0,0.00014781952,1,5.85084,5.51065,6.61673,0.31743,February,2023,25,00:00:00,Saturday
3147,PZ,4.458773527259038,274.65308,545.01685,98019.625,1.0,0.0004940033,1,8.68717,8.07069,6.92351,0.32224,February,2023,25,06:00:00,Saturday
3148,PZ,5.25264106305809,276.89575,1026.3411,98359.81,0.9010925,0.00018978119,1,3.44666,2.92075,10.434,0.33879,February,2023,25,12:00:00,Saturday
3149,PZ,5.325429111343287,274.16626,857.6509,99134.5,0.93966675,6.67572e-06,1,3.01267,2.74227,7.69175,0.33161,February,2023,25,18:00:00,Saturday
3150,PZ,4.542998502497847,272.43848,604.5559,99692.44,0.8187256,9.536743e-07,1,5.20535,4.71776,5.66443,0.3204,February,2023,26,00:00:00,Sunday
3151,PZ,4.360967643876191,272.1079,493.62598,100138.81,0.069885254,0.0,1,2.64201,2.10597,5.30023,0.28888,February,2023,26,06:00:00,Sunday
3152,PZ,5.285296645128284,275.85278,1827.4045,100700.0,0.6890564,5.054474e-05,1,3.69303,2.64291,,,February,2023,26,12:00:00,Sunday
3153,PZ,3.890729937647765,273.78052,611.77515,101065.56,0.24612427,0.0,1,5.74324,4.33087,8.30958,0.3089,February,2023,26,18:00:00,Sunday
3154,PZ,2.444071341539449,271.8623,189.48193,101371.75,0.015563965,0.0,1,7.34456,6.06015,7.00032,0.32453,February,2023,27,00:00:00,Monday
3155,PZ,2.262903984766052,271.26733,172.46642,101560.625,0.0093688965,0.0,1,8.44439,7.03763,13.5355,0.35398,February,2023,27,06:00:00,Monday
3156,PZ,3.9873279918369207,275.5083,1448.5427,101733.75,0.98828125,2.3841858e-05,1,4.62134,3.41865,5.27784,0.31358,February,2023,27,12:00:00,Monday
3157,PZ,1.3878061682303522,274.34985,110.58853,101946.25,0.74575806,0.0,1,7.86443,4.48744,26.879,0.39743,February,2023,27,18:00:00,Monday
3158,PZ,2.134312474996276,270.1277,49.351105,102115.125,0.16525269,0.0,1,19.7371,17.3536,15.6149,0.42508,February,2023,28,00:00:00,Tuesday
3159,PZ,1.410920071692263,267.92114,70.76465,102160.5,0.011016846,0.0,1,57.4762,51.4044,38.5779,0.869,February,2023,28,06:00:00,Tuesday
3160,PZ,0.9745610598125188,276.7378,885.7112,102137.0,0.046875,0.0,1,22.3552,19.8021,11.1959,0.39096,February,2023,28,12:00:00,Tuesday
3161,PZ,0.7091693672004873,274.2556,13.373909,102025.5,0.0,0.0,1,23.8257,18.95,34.6613,0.39678,February,2023,28,18:00:00,Tuesday
3162,PZ,2.3574454167480203,268.65894,34.316483,102041.625,0.021850586,0.0,1,68.9579,62.4008,53.0464,0.37314,March,2023,1,00:00:00,Wednesday
3163,PZ,1.9017920305989608,267.30005,61.238083,101861.375,0.817688,0.0,1,,,37.4699,0.51559,March,2023,1,06:00:00,Wednesday
3164,PZ,2.4283491955537424,279.4536,550.8137,101736.625,0.08572388,0.0,1,16.2891,11.8442,14.8549,0.26534,March,2023,1,12:00:00,Wednesday
3165,PZ,2.6635855795794154,273.03687,38.791534,101597.0,0.0,0.0,1,19.9522,11.3725,50.1687,0.29548,March,2023,1,18:00:00,Wednesday
3166,PZ,2.416373143116899,270.5083,48.591553,101589.44,0.0072021484,0.0,1,45.3723,36.8433,59.7592,0.83786,March,2023,2,00:00:00,Thursday
3167,PZ,1.9719019009193763,271.79663,93.98807,101481.06,0.9255066,4.7683716e-07,1,42.8775,41.0807,28.0132,0.37725,March,2023,2,06:00:00,Thursday
3168,PZ,0.9744878028008661,275.83496,310.06323,101406.625,0.99490356,0.0,1,18.4578,17.4589,14.2611,0.3003,March,2023,2,12:00:00,Thursday
3169,PZ,1.2574125291063805,273.25,22.908493,101198.0,0.7841797,0.0,1,26.2125,21.3489,37.1406,0.32488,March,2023,2,18:00:00,Thursday
3170,PZ,1.7104377002152271,272.17603,96.3889,101094.125,0.43920898,2.4795532e-05,1,38.0422,33.945,29.1631,0.3583,March,2023,3,00:00:00,Friday
3171,PZ,3.376776700904749,271.3977,266.42065,101007.0,1.0,1.4305115e-06,0,12.1835,11.7489,13.7033,0.31174,March,2023,3,06:00:00,Friday
3172,PZ,4.226358794207081,272.94287,514.83276,101036.81,1.0,0.0,0,16.7497,14.3659,15.3152,0.32407,March,2023,3,12:00:00,Friday
3173,PZ,4.683202277067921,274.32593,547.2954,100842.375,0.98687744,0.0,1,13.0024,10.5077,15.3658,0.32555,March,2023,3,18:00:00,Friday
3174,PZ,5.975683956555158,274.68896,762.3838,100494.5,0.92645264,2.4795532e-05,1,21.7327,20.1319,10.9625,0.31681,March,2023,4,00:00:00,Saturday
3175,PZ,5.7530034003392005,275.62012,762.4468,100191.56,0.9793701,6.198883e-06,1,18.3471,16.2635,7.39615,0.27808,March,2023,4,06:00:00,Saturday
3176,PZ,8.203097733345434,278.03345,1109.2317,100050.0,0.63253784,0.00030517578,1,11.0083,9.77185,9.33779,0.31803,March,2023,4,12:00:00,Saturday
3177,PZ,4.079523574500788,274.19482,775.00244,100333.875,0.13113403,0.0,1,12.7779,11.1871,16.5093,0.33975,March,2023,4,18:00:00,Saturday
3178,PZ,2.8239658689618383,271.02368,171.13705,100247.5,0.06341553,0.0,1,18.6855,16.6032,23.892,0.43612,March,2023,5,00:00:00,Sunday
3179,PZ,2.7851949394020608,271.89893,258.9497,99875.375,0.9968872,5.340576e-05,1,11.005,9.68568,12.2664,0.32501,March,2023,5,06:00:00,Sunday
3180,PZ,3.6535382391604294,274.78418,1803.565,99757.31,0.5071106,0.0001077652,1,11.1993,9.32722,5.78621,0.30019,March,2023,5,12:00:00,Sunday
3181,PZ,2.305447804503794,272.28027,197.17839,99692.25,0.71533203,1.9073486e-06,1,12.0849,8.82664,10.2597,0.30744,March,2023,5,18:00:00,Sunday
3182,PZ,2.428230289450622,269.52905,151.55165,99572.19,0.68655396,0.0,1,21.872,20.2397,18.2092,0.42101,March,2023,6,00:00:00,Monday
3183,PZ,2.0474825852865317,270.6892,141.24025,99262.81,1.0,0.00021791458,1,15.4114,13.9663,20.5172,0.4076,March,2023,6,06:00:00,Monday
3184,PZ,3.445740791275308,274.3191,1087.8403,99236.375,0.9937439,0.00011634827,1,11.3365,10.0303,21.5346,0.39684,March,2023,6,12:00:00,Monday
3185,PZ,1.9589502338173777,271.49146,56.77736,99234.75,0.9968872,0.0,1,9.00986,7.7777,27.999,0.35395,March,2023,6,18:00:00,Monday
3186,PZ,2.167530744936256,268.43506,71.20114,99207.81,0.0,0.0,1,41.9584,39.9389,50.4884,0.80566,March,2023,7,00:00:00,Tuesday
3187,PZ,4.663801371434055,271.60205,327.56445,98810.56,1.0,2.3841858e-06,1,23.9753,23.6927,19.5092,0.39824,March,2023,7,06:00:00,Tuesday
3188,PZ,7.2843726153117885,276.21582,1063.4409,98417.94,1.0,6.055832e-05,1,21.3774,19.8142,14.7458,0.358,March,2023,7,12:00:00,Tuesday
3189,PZ,5.569988934586614,274.77197,921.5432,98357.125,1.0,0.0003466606,1,15.4557,14.1077,15.0641,0.35653,March,2023,7,18:00:00,Tuesday
3190,PZ,5.061760403140886,273.39355,619.9121,98590.69,1.0,3.71933e-05,1,10.0826,9.54717,6.00149,0.31528,March,2023,8,00:00:00,Wednesday
3191,PZ,4.211217906644081,271.615,357.44653,98874.81,0.0,0.0,1,15.1528,13.4738,11.1516,0.29648,March,2023,8,06:00:00,Wednesday
3192,PZ,3.727551877030302,275.67285,1327.2068,98896.5,1.0,9.059906e-05,1,18.7391,15.087,9.22584,0.29724,March,2023,8,12:00:00,Wednesday
3193,PZ,1.2918714540471168,273.47925,59.30101,98682.875,1.0,0.00029182434,1,20.5117,19.4144,17.3593,0.33257,March,2023,8,18:00:00,Wednesday
3194,PZ,3.685840227773446,273.1599,418.70703,98509.69,0.98828125,3.385544e-05,1,28.9545,28.4327,11.9221,0.42341,March,2023,9,00:00:00,Thursday
3195,PZ,5.338086109301452,272.4624,614.08594,98466.06,1.0,0.0001502037,1,18.2066,17.3238,8.84538,0.34734,March,2023,9,06:00:00,Thursday
3196,PZ,4.709831007189482,273.67188,680.48413,98853.125,0.9968872,0.00023555756,1,17.8865,17.2022,,,March,2023,9,12:00:00,Thursday
3197,PZ,3.4645032462972063,273.42334,564.26587,99075.125,1.0,2.9087067e-05,1,16.2128,14.3884,11.6175,0.36196,March,2023,9,18:00:00,Thursday
3198,PZ,3.2130477672851923,272.89355,220.00558,98760.125,1.0,9.775162e-05,1,21.5007,20.9557,8.2973,0.35312,March,2023,10,00:00:00,Friday
3199,PZ,2.8841510634831264,274.7517,124.90709,98130.56,1.0,0.0015063286,1,26.1483,25.8032,11.8491,0.43942,March,2023,10,06:00:00,Friday
3200,PZ,4.801490764753773,282.3235,806.53784,97883.625,1.0,6.723404e-05,1,8.53601,6.80405,13.1707,0.3736,March,2023,10,12:00:00,Friday
3201,PZ,1.6065651173903026,279.3064,55.855606,97873.375,1.0,0.00044107437,1,13.6663,10.8811,53.7305,0.56712,March,2023,10,18:00:00,Friday
3202,PZ,1.6318654477221153,278.59595,141.16985,97658.625,1.0,0.0003247261,1,28.8175,27.0124,29.0044,0.60209,March,2023,11,00:00:00,Saturday
3203,PZ,6.428109206167626,272.97754,633.94727,98007.06,1.0,0.0006132126,1,12.3734,11.9451,9.12805,0.47393,March,2023,11,06:00:00,Saturday
3204,PZ,7.904614931282431,274.8274,1323.6506,99009.94,0.9761963,0.000113487244,1,11.4169,10.6538,8.56221,0.33453,March,2023,11,12:00:00,Saturday
3205,PZ,5.02758768430915,273.823,894.01807,99590.375,0.089660645,0.0,1,11.3248,10.3663,12.6328,0.32226,March,2023,11,18:00:00,Saturday
3206,PZ,6.103395089305479,273.1411,713.96313,99671.81,0.10360718,0.0,1,11.1409,10.1214,9.06605,0.32145,March,2023,12,00:00:00,Sunday
3207,PZ,5.7421438608118365,273.02148,929.02954,99909.5,0.1973877,9.536743e-07,1,5.33193,3.87679,6.85842,0.29431,March,2023,12,06:00:00,Sunday
3208,PZ,5.354130120158622,277.6267,1341.886,100142.94,0.9989929,0.0,1,6.28361,3.69398,4.73349,0.28958,March,2023,12,12:00:00,Sunday
3209,PZ,2.5231101698737475,276.61133,244.54242,100029.0,1.0,7.6293945e-06,1,7.88326,5.84461,12.8031,0.33352,March,2023,12,18:00:00,Sunday
3210,PZ,3.3632552128723683,274.67432,342.10938,99752.0,1.0,0.00029611588,1,9.30911,8.26161,10.5127,0.36096,March,2023,13,00:00:00,Monday
3211,PZ,4.923925449835708,278.74194,474.3894,99464.94,1.0,4.7683716e-06,1,9.9168,9.12862,20.539,0.38171,March,2023,13,06:00:00,Monday
3212,PZ,7.625275838962483,282.1914,1014.4038,99002.81,1.0,0.00033950806,1,11.0828,9.46601,12.0216,0.37111,March,2023,13,12:00:00,Monday
3213,PZ,6.2586679632403195,285.406,742.83374,98776.625,0.8797302,2.861023e-06,1,7.1891,5.85621,15.2299,0.38868,March,2023,13,18:00:00,Monday
3214,PZ,6.303409817047443,284.7727,652.44165,98527.81,1.0,0.00014925003,1,7.67825,5.81876,5.98561,0.35824,March,2023,14,00:00:00,Tuesday
3215,PZ,5.60041722191144,282.70605,574.3511,98239.81,0.993103,3.33786e-06,1,8.04614,6.21473,8.08382,0.38023,March,2023,14,06:00:00,Tuesday
3216,PZ,6.971262926291793,286.51953,1208.7522,98237.5,1.0,3.671646e-05,1,7.27676,4.15512,8.22618,0.34853,March,2023,14,12:00:00,Tuesday
3217,PZ,5.4363737072954095,283.35522,1065.4521,98262.125,0.973999,4.8160553e-05,1,7.07272,4.82169,14.2148,0.36734,March,2023,14,18:00:00,Tuesday
3218,PZ,5.668004585697857,275.16504,874.48975,99387.5,0.76031494,0.0,1,5.99583,5.32307,6.42652,0.31558,March,2023,15,00:00:00,Wednesday
3219,PZ,4.740951375178606,273.55884,693.2178,99950.0,0.71707153,0.0,1,8.25869,5.00433,12.0777,0.30487,March,2023,15,06:00:00,Wednesday
3220,PZ,5.827901634855397,278.07324,1326.011,100286.81,0.5864868,0.0001487732,1,7.35048,4.15736,7.89855,0.29034,March,2023,15,12:00:00,Wednesday
3221,PZ,1.9061317432844065,275.1577,162.49489,100608.375,0.24816895,0.0,1,12.253,5.65285,44.7859,0.39446,March,2023,15,18:00:00,Wednesday
3222,PZ,3.08725149061904,272.20435,254.48988,100886.44,0.039001465,0.0,1,33.3825,27.4945,44.2405,0.55783,March,2023,16,00:00:00,Thursday
3223,PZ,3.4203558416089983,272.06885,250.15546,101062.875,0.043884277,4.7683716e-07,1,9.51158,7.27518,19.7576,0.34333,March,2023,16,06:00:00,Thursday
3224,PZ,5.0572070956024735,278.30322,1381.0012,101202.44,0.7919922,1.9073486e-06,1,9.72849,5.78627,7.39144,0.29392,March,2023,16,12:00:00,Thursday
3225,PZ,0.8498426789235375,274.9065,14.440246,101290.625,0.19482422,0.0,1,8.19329,4.27626,28.6148,0.32411,March,2023,16,18:00:00,Thursday
3226,PZ,3.4529766849547565,272.93677,135.45609,101248.875,0.88375854,0.0,1,23.0145,19.9158,29.3898,0.45147,March,2023,17,00:00:00,Friday
3227,PZ,4.350832031149409,274.10254,270.3728,101087.625,1.0,0.0,1,25.1889,22.9653,15.7083,0.40537,March,2023,17,06:00:00,Friday
3228,PZ,6.1927212020974665,282.9646,714.3474,100802.125,1.0,0.0,1,22.325,18.0424,10.4317,0.39117,March,2023,17,12:00:00,Friday
3229,PZ,5.327029417018037,281.19214,524.1658,100621.31,0.9758606,0.0,1,18.9748,12.3258,20.0108,0.35141,March,2023,17,18:00:00,Friday
3230,PZ,4.95563127852536,278.10986,425.8059,100522.94,0.7414551,0.0,0,32.0734,26.9585,13.6391,0.38605,March,2023,18,00:00:00,Saturday
3231,PZ,4.725682160255886,277.16357,318.07178,100462.19,0.9958496,0.0,0,25.3596,21.9209,12.434,0.35046,March,2023,18,06:00:00,Saturday
3232,PZ,3.8777411878404173,285.04443,471.95483,100444.19,0.9909973,0.0,1,16.9618,11.3218,7.57077,0.28291,March,2023,18,12:00:00,Saturday
3233,PZ,2.3823870458192355,282.72583,87.56886,100484.94,0.6725464,0.0,1,38.0749,29.5321,16.8118,0.34421,March,2023,18,18:00:00,Saturday
3234,PZ,2.0635935670645247,277.4187,59.20923,100510.75,0.98114014,0.0,0,78.3563,57.2157,53.2799,0.78644,March,2023,19,00:00:00,Sunday
3235,PZ,2.045215802891844,276.4248,62.40399,100566.69,0.9737549,0.0,0,51.8923,46.113,29.5866,0.45634,March,2023,19,06:00:00,Sunday
3236,PZ,1.3306662497161352,288.24365,361.10303,100539.31,0.9989929,0.0,1,25.7696,21.2311,10.8031,0.25666,March,2023,19,12:00:00,Sunday
3237,PZ,2.240760709603562,284.65015,45.43013,100540.81,0.98999023,4.529953e-05,1,30.4833,23.9577,13.1196,0.29476,March,2023,19,18:00:00,Sunday
3238,PZ,2.094124807288966,279.76,48.345398,100560.25,0.95584106,3.33786e-05,1,79.8808,70.5943,47.2308,0.89168,March,2023,20,00:00:00,Monday
